Spine File,ChordDistribution,OpenAngle,CVD,AverageDistance,LengthVolumeRatio,LengthAreaRatio,JunctionArea,Length,Area,Volume,ConvexHullVolume,ConvexHullRatio

output\example dendrite\spine_22.off,"[6.58779749e+00 9.16257025e+00 8.03107831e+00 6.70723275e+00
 5.16337486e+00 3.97782276e+00 3.53025484e+00 3.09651626e+00
 2.38493356e+00 2.84507361e+00 2.18880829e+00 2.11966156e+00
 1.90593530e+00 2.06308696e+00 1.81793038e+00 1.88330547e+00
 2.04548598e+00 2.15612074e+00 2.22652469e+00 2.09326008e+00
 2.11463271e+00 1.83427415e+00 1.87576219e+00 1.92982236e+00
 1.81290152e+00 1.76261299e+00 1.49231214e+00 1.37539131e+00
 1.19058096e+00 1.06611685e+00 9.78111917e-01 7.85758288e-01
 6.77637948e-01 6.14777285e-01 6.72609095e-01 4.96599238e-01
 5.31801209e-01 4.42539068e-01 3.88478898e-01 4.37510215e-01
 4.04822670e-01 4.09851523e-01 3.77163978e-01 3.24361021e-01
 3.29389874e-01 2.77844131e-01 2.40127733e-01 2.72815278e-01
 2.43899373e-01 2.72815278e-01 2.14983468e-01 2.21269534e-01
 1.78524283e-01 1.52122805e-01 1.65952150e-01 1.33264606e-01
 1.18178047e-01 1.26978539e-01 1.00577061e-01 1.14406407e-01
 1.13149193e-01 1.16920833e-01 7.54327957e-02 9.05193548e-02
 7.29183691e-02 8.67477150e-02 6.41178763e-02 4.02308244e-02
 5.02885304e-02 2.76586917e-02 2.01154122e-02 2.38870520e-02
 1.00577061e-02 1.00577061e-02 3.77163978e-03 2.51442652e-03
 6.28606631e-03 3.77163978e-03 3.77163978e-03 3.77163978e-03
 1.25721326e-03 2.51442652e-03 5.02885304e-03 2.51442652e-03
 2.51442652e-03 3.77163978e-03 0.00000000e+00 2.51442652e-03
 2.51442652e-03 1.25721326e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.25721326e-03 1.25721326e-03 1.25721326e-03]",0.45380738077947064,0.40796825724130037,1.0458745646159493,8.50489714492839,0.4384928895382501,0.41831026703001073,1.7852199212891768,3.6529528341096276,0.209904939573988,0.5374426565381807,1.5604097627666405

output\example dendrite\spine_3.off,"[1.28278889 3.47546293 4.00818257 3.91229304 4.06358542 3.15583115
 3.51168787 2.88734045 2.55492339 2.50165143 2.32052675 2.26725479
 2.0371199  2.10530802 1.93696861 1.8687805  1.88582753 1.77289096
 1.84747171 1.79633063 1.60881331 1.62586034 1.82190117 1.71535724
 1.75371306 1.62159859 1.45325918 1.39572546 1.28491977 1.29770504
 1.37867843 1.34458437 1.27639626 1.28065802 1.14428179 1.25508747
 1.13362739 1.03773786 1.13788915 1.04199962 1.02495259 1.05265401
 0.9141469  0.94824096 0.90988515 0.89070724 0.84169703 0.74367662
 0.73089135 0.72449871 0.74154574 0.68827378 0.63287093 0.59877688
 0.61156215 0.66057235 0.50075646 0.59025336 0.53485052 0.51141085
 0.44322274 0.4474845  0.42830659 0.38355814 0.36438023 0.36864199
 0.31963178 0.28979948 0.28127597 0.29193036 0.24931279 0.22161137
 0.24718191 0.23226576 0.15555413 0.18538643 0.15981589 0.18112468
 0.12572184 0.11719832 0.13424535 0.10654393 0.0894969  0.09588954
 0.05327196 0.06818811 0.04687933 0.03835581 0.04474845 0.04048669
 0.02770142 0.01278527 0.0298323  0.01278527 0.01917791 0.00852351
 0.00852351 0.00639264 0.00426176 0.00426176]",1.2538002062671616,0.31060531340120545,0.38359698145990206,13.466760312495488,0.5123143663828126,0,0.6082690854899138,1.1872965612590332,0.04516818235232978,0.06467931465084983,0.43196629313806495

output\example dendrite\spine_7.off,"[1.98760552e+00 7.20351135e+00 7.07383069e+00 7.24964774e+00
 6.44662519e+00 4.73833186e+00 4.79319675e+00 3.94777860e+00
 3.74577603e+00 3.68093570e+00 3.07991571e+00 2.75446712e+00
 2.32427647e+00 2.17339801e+00 1.91528361e+00 1.84670250e+00
 1.53621707e+00 1.52250084e+00 1.35291844e+00 1.20453384e+00
 1.27560881e+00 1.28932504e+00 1.29057197e+00 1.28558425e+00
 1.18957068e+00 9.27715501e-01 1.01874135e+00 1.03495143e+00
 9.67617243e-01 9.02776912e-01 8.59134382e-01 9.00283053e-01
 7.60626956e-01 7.29453720e-01 6.70848037e-01 6.49650236e-01
 5.92291482e-01 5.93538412e-01 5.57377458e-01 4.87549410e-01
 4.82561692e-01 4.15227502e-01 4.08992855e-01 4.04005137e-01
 3.80313478e-01 3.70338043e-01 3.60362607e-01 2.93028418e-01
 3.01756924e-01 3.70338043e-01 3.14226218e-01 3.20460865e-01
 3.41658666e-01 3.05497712e-01 2.80559123e-01 2.99263065e-01
 2.74324476e-01 2.65595970e-01 3.03003853e-01 2.74324476e-01
 2.84299911e-01 3.06744641e-01 2.28188087e-01 2.74324476e-01
 2.93028418e-01 2.19459581e-01 2.54373605e-01 2.81806053e-01
 2.73077547e-01 2.81806053e-01 2.16965722e-01 2.19459581e-01
 1.94520992e-01 1.70829333e-01 1.65841615e-01 1.47137673e-01
 1.15964438e-01 1.01001284e-01 6.10995424e-02 7.98034839e-02
 5.86056835e-02 6.10995424e-02 4.86302480e-02 5.48648952e-02
 4.86302480e-02 3.74078831e-02 2.74324476e-02 1.49631532e-02
 2.61855182e-02 2.99263065e-02 2.24447299e-02 1.49631532e-02
 1.49631532e-02 1.62100827e-02 3.74078831e-03 7.48157662e-03
 7.48157662e-03 3.74078831e-03 1.24692944e-03 3.74078831e-03]",0.44538721479734855,0.5093338261443544,0.6203750215501611,19.094406712958545,0.6851604637851173,0.23779751865332985,1.1401170496262636,1.4262171317655996,0.05970947758499957,0.20256555577333926,2.3925193112764487

output\example dendrite\spine_15.off,"[1.17617326e+00 4.59776819e+00 4.57443913e+00 3.41381858e+00
 3.23885066e+00 3.16108713e+00 3.04638594e+00 2.84420079e+00
 2.70228236e+00 2.64784789e+00 2.97056651e+00 2.75477274e+00
 2.90057934e+00 2.95306971e+00 3.29134103e+00 3.12220537e+00
 3.08915588e+00 3.16108713e+00 2.77615770e+00 2.48260041e+00
 2.33679381e+00 2.16182589e+00 1.90326218e+00 1.91881488e+00
 1.65247482e+00 1.54943816e+00 1.37058206e+00 1.32003577e+00
 1.11785062e+00 1.12757106e+00 1.10618609e+00 1.10424200e+00
 9.83708542e-01 9.33162254e-01 8.43734204e-01 8.32069676e-01
 7.91243828e-01 7.29033011e-01 7.54306155e-01 7.21256659e-01
 6.88207162e-01 5.81282320e-01 6.29884521e-01 5.83226408e-01
 5.50176912e-01 5.79338232e-01 6.45437225e-01 5.59897352e-01
 5.21015592e-01 5.57953264e-01 4.93798359e-01 4.76301567e-01
 4.51028423e-01 3.94649870e-01 4.31587542e-01 3.61600373e-01
 3.46047669e-01 3.20774525e-01 3.30494965e-01 3.36327229e-01
 2.83836852e-01 2.68284148e-01 2.50787356e-01 2.48843268e-01
 2.25514211e-01 2.50787356e-01 1.94408803e-01 2.08017419e-01
 1.94408803e-01 1.84688363e-01 1.61359306e-01 1.57471130e-01
 1.43862514e-01 1.39974338e-01 1.12757106e-01 1.16645282e-01
 9.91484894e-02 7.97076092e-02 7.58194331e-02 6.22108169e-02
 6.22108169e-02 4.66581127e-02 6.80430810e-02 5.83226408e-02
 3.88817606e-02 3.49935845e-02 2.72172324e-02 4.08258486e-02
 4.27699366e-02 2.91613204e-02 3.11054085e-02 1.74967923e-02
 9.72044014e-03 1.16645282e-02 5.83226408e-03 5.83226408e-03
 5.83226408e-03 1.94408803e-03 0.00000000e+00 1.94408803e-03]",0.7507173810992958,0.40567369185586244,0.5686148706601041,10.343584024429132,0.4671047368080132,0.10042216954301339,0.9706475119290402,1.9775861130576198,0.09384054014900417,0.22155891973300326,1.3610149662523487

output\example dendrite\spine_23.off,"[2.39278645e+00 5.14185177e+00 5.28040466e+00 3.47481856e+00
 3.28128436e+00 3.05476138e+00 2.28722234e+00 2.15526721e+00
 2.08709039e+00 1.93314273e+00 1.50428854e+00 1.37013415e+00
 1.29535958e+00 1.33494612e+00 1.17220145e+00 1.18979547e+00
 1.08203211e+00 1.15900594e+00 1.24477678e+00 1.11062239e+00
 1.09962613e+00 1.14361117e+00 1.04904333e+00 1.13701342e+00
 9.94062019e-01 8.75302397e-01 9.76468001e-01 9.03892676e-01
 9.54475478e-01 9.72069496e-01 9.67670992e-01 9.74268749e-01
 1.00285903e+00 9.74268749e-01 1.03584781e+00 1.00505828e+00
 1.09742687e+00 1.17879921e+00 1.10842314e+00 1.13041566e+00
 1.07103585e+00 1.07983286e+00 1.10402463e+00 1.10402463e+00
 1.18319771e+00 1.15680669e+00 1.09522762e+00 1.08203211e+00
 1.19419397e+00 1.16120519e+00 1.10402463e+00 1.06223884e+00
 1.02705080e+00 1.00505828e+00 9.72069496e-01 1.03584781e+00
 8.95095667e-01 1.00065978e+00 8.62106884e-01 9.94062019e-01
 9.39080713e-01 8.37915109e-01 8.62106884e-01 8.66505388e-01
 9.14888938e-01 8.90697163e-01 8.55509127e-01 7.30151748e-01
 7.32351001e-01 7.54343523e-01 7.01561469e-01 6.15790631e-01
 6.15790631e-01 5.63008577e-01 5.10226523e-01 4.66241478e-01
 5.03628766e-01 3.76072135e-01 3.16692325e-01 2.79305036e-01
 2.17725973e-01 2.02331207e-01 1.56146910e-01 1.47349901e-01
 1.38552892e-01 9.23685947e-02 9.89663514e-02 5.27820541e-02
 5.49813064e-02 3.95865406e-02 4.17857928e-02 2.19925225e-02
 1.53947658e-02 1.97932703e-02 1.31955135e-02 6.59775676e-03
 1.09962613e-02 6.59775676e-03 4.39850451e-03 4.39850451e-03]",0.7407687845612281,0.3564444773997378,0.7652501194996766,2.726277562080143,0.30994453710366454,0.2943215025877986,1.2493633512358073,3.736604039480856,0.4582671143295278,0.6102114853010002,0.331562894696854

output\example dendrite\spine_12.off,"[4.16096071e-01 3.72906352e+00 5.40924892e+00 4.80705081e+00
 4.12935847e+00 3.48853541e+00 3.13213245e+00 2.99694512e+00
 2.62298536e+00 2.49833210e+00 2.39474701e+00 2.40879244e+00
 2.43337196e+00 2.32451982e+00 2.22971312e+00 2.12963938e+00
 2.13139506e+00 1.93475895e+00 1.96811686e+00 1.83995225e+00
 1.78025914e+00 1.74338987e+00 1.66262860e+00 1.61522525e+00
 1.58889006e+00 1.50110608e+00 1.50461744e+00 1.44668001e+00
 1.34309491e+00 1.35187331e+00 1.19035078e+00 1.16225991e+00
 1.14997015e+00 1.15523719e+00 1.22370870e+00 1.15348151e+00
 1.10783384e+00 1.00424874e+00 1.01302714e+00 9.86691948e-01
 9.41044278e-01 8.72572773e-01 9.46311317e-01 8.32192142e-01
 8.39214860e-01 8.02345588e-01 7.95322869e-01 6.88226412e-01
 7.09294568e-01 7.28607044e-01 6.67158257e-01 5.98686752e-01
 5.93419713e-01 5.49527722e-01 5.10902770e-01 5.31970926e-01
 5.14414130e-01 4.23118789e-01 4.03806313e-01 4.10829032e-01
 3.89760876e-01 3.58158643e-01 3.17778012e-01 3.03732575e-01
 3.08999614e-01 2.91442818e-01 3.07243934e-01 2.58084905e-01
 2.21215633e-01 2.49306507e-01 1.68545244e-01 1.52744127e-01
 1.58011166e-01 1.33431651e-01 1.36943011e-01 1.26408933e-01
 1.07096457e-01 8.95396608e-02 6.14487868e-02 7.90055831e-02
 5.44260683e-02 8.07612627e-02 6.49601461e-02 5.96931072e-02
 6.14487868e-02 7.02271849e-02 4.21363110e-02 5.61817480e-02
 3.51135925e-02 4.03806313e-02 3.68692721e-02 2.28238351e-02
 2.80908740e-02 2.63351944e-02 1.22897574e-02 7.02271849e-03
 8.77839812e-03 1.75567962e-03 0.00000000e+00 3.51135925e-03]",0.7015929444984002,0.3236003236920539,0.8955682680142824,2.256338482049675,0.22195317422469912,0.17644264145379623,1.4077196933301428,6.165974844790429,0.6238956187333027,1.0910289489419962,0.7487363529769865

output\example dendrite\spine_2.off,"[1.85614277 2.61536186 3.29816604 2.92102149 2.50443699 2.34421219
 2.24068231 2.02376257 1.85367778 1.56773812 1.57020312 1.32123841
 1.34588838 1.32863341 1.2497535  1.29658844 1.31384342 1.21524354
 1.21524354 1.14129363 1.0821337  1.14129363 1.02543877 1.0845987
 1.04762374 1.12157365 1.0032538  1.06980872 1.10678367 1.00571879
 1.04022875 1.03529876 1.04515875 1.03529876 1.12403865 1.2472885
 1.26700848 1.27440347 1.3310984  1.31137843 1.34342339 1.42723329
 1.35328338 1.45927825 1.39765332 1.43955827 1.45434825 1.31877342
 1.27440347 1.37793335 1.27933346 1.21524354 1.17580359 1.22263853
 1.04515875 1.11664366 1.10431867 1.03036876 1.00571879 0.97120883
 0.96874384 0.96134885 0.92683889 0.87014396 0.88246894 0.82084401
 0.78879905 0.80358904 0.7518241  0.70991915 0.64336423 0.68526918
 0.58913429 0.55708933 0.47081444 0.48806941 0.42397949 0.44616446
 0.39932952 0.38946953 0.37467955 0.34016959 0.27854467 0.32784461
 0.19719976 0.20952475 0.1676198  0.17994478 0.13310984 0.14050483
 0.12817985 0.07394991 0.06901992 0.04929994 0.04190495 0.03943995
 0.01725498 0.00492999 0.00492999 0.00985999]",0.7489082226452441,0.3363567810418083,0.8520560742424009,1.885629810534445,0.25802091058969673,0.22712271323975458,1.2330163926817497,4.551623280113027,0.6539016225736669,0.7884750356300035,0.20580070214029164

output\example dendrite\spine_16.off,"[0.63673316 3.46326449 3.66297784 3.7640093  3.35048519 2.75839383
 2.48349428 2.27673222 1.95719086 1.9383943  1.91254905 1.59300768
 1.76922535 1.44028571 1.45673269 1.19828012 1.18888184 1.04555814
 1.05965555 0.96332323 0.95392495 0.99151806 0.94922582 0.97742064
 0.95627452 0.93277884 0.9656728  0.88108832 1.01266418 1.00561547
 0.92103099 1.05730598 1.01266418 1.06670426 1.22412537 1.18183313
 1.17243486 1.17243486 1.17478443 1.24292192 1.14893917 1.29226287
 1.2217758  1.33925425 1.34630295 1.40269261 1.36040037 1.34865252
 1.39799347 1.30636028 1.17478443 1.12309391 1.20062968 1.16538615
 1.17008529 1.11369564 1.05495642 1.05965555 1.00091633 1.05495642
 1.11134607 0.93982754 0.95157539 0.96332323 0.89518573 0.91633185
 0.84114565 0.72366721 0.70017152 0.66492799 0.66257842 0.60618876
 0.55449825 0.5357017  0.47226334 0.45111722 0.42057282 0.38532929
 0.29604568 0.3242405  0.26080214 0.26080214 0.19971335 0.1738681
 0.14097413 0.14097413 0.06343836 0.07988534 0.06578793 0.03994267
 0.03289396 0.02114612 0.01174784 0.00704871 0.00939828 0.00704871
 0.00469914 0.00469914 0.         0.00469914]",0.7173288904463909,0.3725005802921494,0.9316580764926353,1.847291776341222,0.27245248956378726,0.1869135778453642,1.5233112451776716,5.404194242885451,0.8246186469766937,1.0506334728399997,0.2740840589670705

output\example dendrite\spine_13.off,"[1.39247035 4.65950624 4.85458663 4.24916474 3.76931184 2.97553647
 2.9934749  2.30733009 2.22884947 1.8386887  1.65257753 1.43955871
 1.40368186 1.2242976  1.11442474 1.08527479 1.04939794 1.01352109
 1.04715564 1.04939794 1.06957867 0.84086374 0.93728278 1.03370182
 1.00679418 0.94625199 1.05612485 1.18393614 1.09424401 1.15030159
 1.35435119 1.34538198 1.32520125 1.4305895  1.32744355 1.34089737
 1.29829361 1.5001009  1.35435119 1.30277821 1.31398973 1.32744355
 1.1547862  1.1592708  1.14581698 1.15254389 1.08303249 1.05836715
 1.13460547 1.01352109 0.99782497 0.93279817 0.96643272 0.9507366
 0.85207525 0.79825997 0.8161984  0.77807924 0.746687   0.72202166
 0.70184093 0.67717559 0.69062941 0.74444469 0.69511402 0.57178734
 0.6121488  0.57851425 0.48657981 0.44621836 0.43724914 0.45742987
 0.4080992  0.39912999 0.39464538 0.41706841 0.40137229 0.32961858
 0.25786488 0.30719555 0.26459179 0.29822634 0.2062919  0.21750342
 0.21526112 0.18386887 0.19732269 0.16144584 0.15471893 0.11211516
 0.10763056 0.11659977 0.08969213 0.08072292 0.05605758 0.0672691
 0.04260376 0.02466534 0.03139225 0.00672691]",0.7806185777821111,0.3728681455635374,1.0056159481962679,1.232306509045031,0.18669513700915855,0.23240788575236473,1.4346180544935954,7.451873973304406,1.1641730721728838,1.7288051160337654,0.4850069610414694

